,object_index,x,y,barycenter_ra,barycenter_dec,aperture_flux,aperture_flux_error,time,flux_radius,gaussian_fwhm,background,threshold,flux_max,isoarea_image,prof_rms_major_axis,prof_rms_minor_axis,pos_angle,flags
100,101,366.4666,531.8276,354.5825337,42.6317314,36921.73,103.484,0.6966666666666667,1.248,2.68,55.36938,24.3374,5759.277,84.0,2.066,1.05,-69.17,2
102,103,368.4037,529.7268,354.5827267,42.6315385,29801.67,102.9868,0.703,1.156,1.91,55.10961,24.22903,5041.401,70.0,1.454,1.07,10.83,2
81,82,441.3361,547.1498,354.5827357,42.6315113,64239.54,102.8894,0.7093333333333333,1.333,2.78,54.79348,24.1847,8101.205,79.0,1.339,1.065,-50.29,0
82,83,443.9869,544.5974,354.5826703,42.6315166,64274.53,102.8062,0.7156666666666667,1.394,2.99,55.108,24.208,7260.544,74.0,1.383,1.072,-41.69,0
86,87,446.733,542.2681,354.5827231,42.6315096,64482.26,102.9423,0.722,1.234,2.52,54.57701,24.18006,9951.212,67.0,1.246,0.994,-39.69,0
113,114,449.1514,540.161,354.5827115,42.6314859,24540.46,102.9859,0.7283333333333334,1.145,1.98,54.98991,24.20313,4481.357,51.0,1.097,0.967,-5.99,0
54,55,557.399,771.277,354.58268,42.6314441,30886.29,103.5008,0.7346666666666666,1.063,1.8,55.23237,24.34995,5386.889,56.0,1.097,0.991,-87.64,0
42,43,559.4401,769.6221,354.5827369,42.6315052,65969.41,102.9924,0.741,1.203,2.45,54.80428,24.21321,10212.78,78.0,1.272,1.028,-35.96,0
46,47,562.0851,767.0335,354.5827481,42.6315246,66125.04,102.9475,0.7473333333333333,1.269,2.49,54.69629,24.20692,10708.79,72.0,1.249,0.983,-40.64,0
47,48,564.9408,764.6944,354.582703,42.631513,66266.22,102.7957,0.7536666666666666,1.295,2.93,55.29671,24.15841,8653.744,76.0,1.311,0.99,-31.96,0
178,179,489.8513,84.5084,354.5825923,42.6315289,65802.54,104.3573,0.07599999999999998,1.426,2.94,59.74167,24.52108,8191.32,77.0,1.398,1.127,-47.08,0
13,14,632.6326,921.9488,354.5826992,42.6314902,55291.33,103.2352,0.76,1.302,2.61,55.21883,24.27028,7407.275,82.0,1.466,1.08,-88.37,0
18,19,634.9587,919.9818,354.5827082,42.6315229,66446.0,102.63,0.7663333333333333,1.228,2.24,54.33608,24.12374,11677.77,69.0,1.191,0.929,-26.57,0
17,18,637.7897,917.757,354.5827443,42.6315592,66800.44,103.1205,0.7726666666666666,1.306,2.7,55.02601,24.2519,8800.621,69.0,1.3,0.976,-40.5,0
17,18,640.4195,915.3292,354.5826944,42.631553,67448.16,102.9367,0.7789999999999999,1.223,2.47,54.80397,24.20868,9295.679,74.0,1.214,1.016,-30.68,0
20,21,643.2395,912.9677,354.582742,42.6315553,66844.2,103.1988,0.7853333333333333,1.281,2.77,54.61163,24.24458,9443.782,80.0,1.327,0.971,-39.92,0
17,18,645.9953,910.7872,354.5827173,42.631545,67672.13,102.5894,0.7916666666666666,1.209,2.3,54.37262,24.15267,11587.55,70.0,1.198,0.941,-33.46,0
16,17,649.2254,908.1777,354.5828936,42.6316327,67695.86,102.9231,0.7979999999999999,1.407,8.31,54.49289,24.19693,8180.228,73.0,1.952,0.99,-40.86,0
24,25,652.1462,905.7632,354.5829231,42.6316311,80028.78,102.883,0.8043333333333332,1.469,7.09,54.47555,24.18748,13083.57,71.0,1.58,0.892,-41.37,0
17,18,654.1351,903.9689,354.5825828,42.6313117,560926.0,102.9663,0.8106666666666666,0.411,0.0,54.30084,24.20706,501470.0,89.0,0.666,0.431,-22.46,4
23,24,657.473,901.4695,354.5825801,42.6314852,70831.85,103.2215,0.817,1.251,6.73,54.5856,24.24562,9684.976,80.0,1.519,1.055,-38.72,0
175,176,487.8553,87.1989,354.5825189,42.6316427,65460.63,103.7738,0.08233333333333333,1.327,2.44,59.92154,24.4142,8620.901,72.0,1.274,1.1,-51.47,0
23,24,660.3196,898.8516,354.5827563,42.631563,66759.53,102.4086,0.8233333333333334,1.287,2.61,54.27704,24.0632,9553.179,74.0,1.268,1.015,-30.41,0
21,22,663.1772,896.6622,354.5827168,42.6315502,66934.99,102.4163,0.8296666666666666,1.198,2.36,54.57777,24.08628,10991.36,74.0,1.216,0.997,-40.31,0
18,19,665.8727,894.2944,354.5827034,42.6315265,67126.73,102.6241,0.836,1.213,2.29,54.65942,24.10105,10925.55,70.0,1.194,0.966,-27.02,0
16,17,668.8836,891.9466,354.5827077,42.6315458,67086.09,102.9051,0.8423333333333333,1.286,2.84,54.69651,24.16704,10211.29,71.0,1.268,0.932,-36.71,0
21,22,672.1389,889.4613,354.5827551,42.6315587,67415.3,102.8941,0.8486666666666667,1.345,2.61,54.73394,24.17728,8591.787,72.0,1.297,1.094,-46.3,0
24,25,674.6743,887.2375,354.5827464,42.6315512,62202.81,103.0584,0.855,1.234,3.05,54.63595,24.24158,8484.37,67.0,1.305,0.982,-35.14,0
20,21,677.7406,884.9053,354.5826861,42.6315278,-133310.2,102.7889,0.8613333333333333,-12.133,3.2,54.59185,24.15683,8757.948,68.0,1.349,0.99,-40.59,0
23,24,680.5403,882.4938,354.5828269,42.6316011,64537.92,102.8189,0.8676666666666667,1.335,3.24,54.18722,24.16388,8612.899,72.0,1.435,0.961,-46.18,0
29,30,683.352,880.5544,354.5827331,42.6315557,67246.4,102.8392,0.874,1.188,2.53,54.48244,24.18147,9518.89,71.0,1.223,0.934,-25.3,0
23,24,686.269,878.2021,354.5826963,42.6315472,66569.48,102.5958,0.8803333333333332,1.281,2.68,54.75682,24.12849,9357.432,67.0,1.267,0.95,-38.73,0
171,172,485.7252,89.9399,354.5826259,42.6315219,65445.19,104.0268,0.08866666666666666,1.45,2.89,59.80265,24.43911,8038.79,77.0,1.428,1.153,-53.62,0
26,27,689.2742,876.1267,354.5827379,42.6315316,66959.77,103.2098,0.8866666666666667,1.224,2.41,54.7774,24.23432,10187.72,70.0,1.198,0.936,-32.89,0
26,27,692.255,873.8078,354.5827341,42.6315385,67217.19,102.6358,0.8929999999999999,1.199,2.65,54.40579,24.13364,11297.31,72.0,1.222,0.919,-29.22,0
29,30,695.1064,871.7199,354.5827442,42.6315513,66949.44,102.9675,0.8993333333333333,1.192,2.32,54.73149,24.17743,11585.62,71.0,1.173,0.931,-34.36,0
28,29,697.9979,869.2716,354.5827367,42.631542,66817.12,102.7529,0.9056666666666666,1.208,2.35,54.3073,24.16972,10850.71,70.0,1.223,0.944,-33.96,0
20,21,701.3548,866.8504,354.5830582,42.631746,66561.96,103.327,0.9119999999999999,1.767,4.94,54.28991,24.29618,6180.84,93.0,1.856,1.188,-44.29,0
26,27,703.9378,864.4616,354.5827218,42.6315269,66920.24,102.4382,0.9183333333333333,1.203,2.34,54.7247,24.0574,9733.839,70.0,1.182,0.965,-40.68,0
27,28,706.8167,861.9889,354.5827222,42.6315505,66774.39,102.5885,0.9246666666666666,1.315,3.0,54.46249,24.13532,9475.338,78.0,1.318,0.972,-38.91,0
31,32,709.7187,859.5455,354.5826771,42.6315396,66669.03,103.0943,0.931,1.222,2.54,54.3768,24.21575,10116.28,76.0,1.249,0.984,-42.23,0
30,31,715.6697,855.1872,354.5827354,42.6315236,66663.87,102.8816,0.9436666666666665,1.203,2.41,53.96138,24.2,10550.07,68.0,1.166,0.944,-30.11,0
30,31,718.8231,853.1353,354.5827567,42.6315427,66275.46,102.3082,0.95,1.316,2.9,53.93637,24.06511,9181.249,73.0,1.295,0.97,-34.0,0
177,178,483.5315,92.899,354.5826081,42.6315516,65852.5,103.6599,0.095,1.325,2.41,59.98646,24.34002,9502.885,76.0,1.263,1.138,-48.51,0
29,30,721.7482,850.7151,354.5827501,42.6315313,67072.6,102.6356,0.9563333333333333,1.199,2.5,53.98192,24.11226,9900.465,67.0,1.218,0.896,-34.97,0
28,29,724.7977,848.3827,354.5827409,42.6315328,66718.27,102.8609,0.9626666666666667,1.239,2.67,53.54643,24.20369,10224.54,77.0,1.293,0.945,-38.88,0
28,29,727.8485,846.1414,354.5827263,42.6315227,67685.01,102.3806,0.969,1.258,2.8,53.7997,24.07362,10423.02,71.0,1.255,0.938,-35.65,0
30,31,731.0615,843.8362,354.5827428,42.6315171,67084.7,102.6092,0.9753333333333333,1.294,2.94,53.67718,24.13165,9742.189,68.0,1.291,0.94,-37.11,0
31,32,733.9199,841.4853,354.582828,42.6315507,66869.41,102.8833,0.9816666666666667,1.365,3.03,53.6484,24.1534,8302.392,75.0,1.432,0.99,-43.48,0
28,29,736.9482,839.2019,354.5827667,42.6315278,66663.78,102.4519,0.9879999999999999,1.302,3.03,54.34694,24.10319,9175.275,81.0,1.338,0.96,-32.19,0
31,32,739.9616,836.9875,354.5827397,42.631521,67041.61,102.6252,0.9943333333333334,1.296,2.98,53.65359,24.12687,9945.418,73.0,1.288,0.946,-31.26,0
34,35,743.1035,834.6202,354.5827396,42.6315409,66990.93,102.4137,1.0006666666666666,1.25,2.73,53.6958,24.09847,9513.758,73.0,1.285,0.93,-31.14,0
31,32,746.2165,832.588,354.582777,42.6315708,67077.99,102.5052,1.007,1.295,2.98,53.54565,24.11147,9274.146,72.0,1.378,0.938,-34.73,0
36,37,749.4194,830.2251,354.5826882,42.6315015,66342.77,102.7157,1.0133333333333334,1.205,2.42,53.36109,24.13963,10156.25,75.0,1.21,0.979,-35.54,0
176,177,481.4312,95.5536,354.5826232,42.6315398,65431.47,103.9438,0.10133333333333333,1.408,2.8,59.6894,24.43687,8345.272,77.0,1.445,1.084,-55.21,0
29,30,752.41,828.1416,354.5827678,42.6315381,66708.92,102.5043,1.0196666666666665,1.261,2.71,53.40528,24.09844,9730.553,76.0,1.272,0.952,-32.12,0
36,37,755.3214,825.8022,354.5827367,42.6315201,67167.52,102.4135,1.026,1.187,2.48,53.44931,24.09843,11626.16,77.0,1.229,0.934,-22.96,0
34,35,758.5438,823.5911,354.5827612,42.6315416,66730.7,102.4765,1.0323333333333333,1.223,2.74,52.91209,24.09617,9354.831,73.0,1.29,0.924,-35.06,0
34,35,761.7416,821.4332,354.5827485,42.6315377,67509.85,102.7755,1.0386666666666666,1.192,2.57,53.39251,24.16649,9638.899,80.0,1.276,0.958,-33.76,0
34,35,764.7981,819.1439,354.5827387,42.6315144,67426.34,102.3312,1.045,1.308,3.17,53.24493,24.06627,10135.93,73.0,1.341,0.917,-37.35,0
36,37,768.3677,817.1087,354.5827211,42.6314992,66771.26,102.4622,1.0513333333333332,1.139,2.12,53.43379,24.09282,11323.73,71.0,1.16,0.915,-32.09,0
36,37,771.3795,814.8439,354.5827786,42.6315558,66899.99,102.3406,1.0576666666666668,1.218,2.66,53.14365,24.05146,11189.08,76.0,1.279,0.897,-40.99,0
42,43,774.3627,812.7374,354.5827214,42.6315347,67814.67,102.6149,1.064,1.227,2.72,53.41728,24.133,9802.065,80.0,1.243,1.01,-30.75,0
40,41,777.5679,810.5165,354.5827312,42.6315181,66630.98,102.6365,1.0703333333333331,1.147,2.45,53.3984,24.13806,10210.67,72.0,1.232,0.92,-28.31,0
38,39,780.8724,808.2179,354.5827332,42.6315113,67069.24,102.4635,1.0766666666666667,1.319,2.78,53.37608,24.10165,9232.036,78.0,1.361,1.017,-41.29,0
172,173,479.3974,98.3016,354.5826306,42.6315542,66133.8,103.7324,0.10766666666666666,1.241,2.31,59.29328,24.40446,9298.288,73.0,1.265,1.072,-40.53,0
45,46,783.9902,805.9936,354.5827076,42.6315127,66797.8,102.3239,1.083,1.224,2.1,53.73143,24.08587,12652.38,75.0,1.167,0.982,-35.78,0
39,40,786.9691,804.0923,354.5827365,42.6315348,66998.81,102.4534,1.0893333333333333,1.285,2.81,53.19235,24.09075,10344.56,78.0,1.293,0.999,-36.53,0
39,40,790.0801,801.5523,354.582744,42.6315427,66498.73,102.3612,1.0956666666666666,1.27,2.62,52.88155,24.06056,8527.9,81.0,1.294,1.005,-28.14,0
38,39,793.7748,799.3201,354.5826992,42.6315199,66781.16,102.703,1.1019999999999999,1.202,2.11,53.12232,24.15371,10841.33,74.0,1.183,1.045,-38.23,0
39,40,796.9099,797.0796,354.5827235,42.6315335,66398.68,102.5269,1.1083333333333334,1.299,2.95,52.55812,24.07399,9085.348,76.0,1.3,0.983,-28.46,0
39,40,799.7093,794.8956,354.5827509,42.6315448,66126.42,102.2507,1.1146666666666667,1.276,2.72,53.08839,24.01338,8972.431,74.0,1.27,0.979,-32.78,0
48,49,802.7455,792.9363,354.5828571,42.631506,66235.79,102.8517,1.121,1.226,2.17,53.26676,24.16731,11623.63,78.0,1.224,1.002,-23.65,0
43,44,806.5643,790.6096,354.5828044,42.6315634,66555.63,102.6759,1.1273333333333333,1.372,3.18,52.63946,24.13881,8698.977,72.0,1.4,0.962,-32.58,0
39,40,809.7355,788.2818,354.5827428,42.6315288,67226.79,102.358,1.1336666666666666,1.223,2.48,52.79361,24.0513,9710.418,69.0,1.264,0.974,-46.48,0
42,43,812.6998,786.298,354.5826996,42.6315182,67180.83,102.4327,1.14,1.21,2.49,53.09211,24.06885,11388.69,70.0,1.214,0.934,-34.52,0
173,174,477.2874,101.1594,354.5826131,42.6315516,66115.91,103.5493,0.11399999999999999,1.387,2.87,59.12873,24.34414,7770.555,72.0,1.363,1.121,-58.36,0
42,43,815.9619,784.4755,354.5827299,42.6315414,66741.45,102.3732,1.1463333333333332,1.288,2.74,53.14217,24.07615,8905.135,70.0,1.321,0.937,-26.71,0
46,47,819.1354,782.0892,354.5827598,42.6315459,66152.64,102.4345,1.1526666666666667,1.273,2.96,52.76895,24.06079,9895.765,78.0,1.272,0.965,-45.28,0
43,44,822.5164,779.9754,354.5827724,42.631542,66823.3,102.5259,1.159,1.225,2.53,52.64405,24.11205,10279.13,75.0,1.342,0.945,-35.85,0
46,47,825.5474,777.7577,354.582745,42.6315317,66509.64,102.1661,1.165333333333333,1.178,2.43,53.06755,24.02319,10860.43,75.0,1.206,0.946,-34.18,0
47,48,828.7355,775.8729,354.5827473,42.6315494,66012.95,102.1618,1.1716666666666666,1.272,2.71,52.72389,23.99672,9386.91,77.0,1.276,1.0,-31.66,0
42,43,831.8304,773.5887,354.5827353,42.6315307,66111.92,102.2546,1.178,1.286,2.76,52.79487,24.03125,8287.84,81.0,1.303,0.989,-33.92,0
48,49,834.8964,771.5748,354.5827818,42.6315479,66815.33,102.2061,1.1843333333333335,1.239,2.71,53.05973,24.04111,9413.577,74.0,1.303,0.942,-30.34,0
42,43,838.2412,769.3694,354.5827424,42.6315314,66478.75,102.2072,1.1906666666666665,1.228,2.61,52.47647,24.01163,8838.05,76.0,1.225,0.996,-30.63,0
50,51,841.985,767.2219,354.5826915,42.6315088,65950.34,102.1478,1.1969999999999998,1.236,2.13,52.40519,24.01041,11724.58,72.0,1.186,0.992,-46.19,0
46,47,844.9259,765.2451,354.582749,42.6314741,58679.53,102.278,1.2033333333333334,1.188,2.76,53.16756,24.041,9942.312,73.0,1.247,1.009,-20.7,0
174,175,475.0962,103.696,354.5826827,42.6315459,65931.94,104.0616,0.12033333333333333,1.379,2.64,58.72477,24.44296,8635.621,76.0,1.323,1.17,-54.25,0
43,44,848.4673,763.0638,354.5828498,42.6315945,64102.94,102.9195,1.2096666666666667,1.381,4.34,52.06028,24.17042,8132.078,75.0,1.404,0.952,-33.19,0
45,46,851.5508,761.0607,354.5827716,42.6315254,67210.95,102.2991,1.2159999999999997,1.336,3.05,52.56821,24.05022,8158.073,77.0,1.341,0.999,-36.23,0
48,49,854.7701,759.1185,354.5827358,42.6315499,66396.25,102.0723,1.2223333333333333,1.361,3.19,52.56763,24.00539,8085.175,79.0,1.368,1.015,-38.54,0
41,42,857.9163,757.0142,354.5827851,42.6315685,66661.47,102.0412,1.2286666666666666,1.427,3.34,52.32967,24.00231,7511.99,77.0,1.435,1.008,-35.37,0
42,43,861.0441,754.9543,354.5827616,42.631555,67044.93,102.4195,1.235,1.288,2.75,52.54969,24.07852,10286.17,66.0,1.267,0.949,-35.62,0
36,37,864.4979,753.0282,354.582761,42.6315514,66462.85,102.2883,1.2413333333333332,1.588,5.49,52.73404,24.06045,6501.313,81.0,1.622,0.964,-26.72,0
40,41,951.2079,774.7674,354.5827275,42.6315427,49256.69,102.477,1.2476666666666665,1.164,2.09,52.66992,24.09204,8427.13,60.0,1.095,0.956,-26.79,2
35,36,953.805,773.267,354.5827566,42.6314707,44261.43,102.4466,1.254,1.263,2.66,52.83426,24.09341,6543.24,79.0,1.673,1.086,9.04,2
45,46,825.3041,732.6754,354.5826706,42.6314586,46290.41,102.7734,1.2603333333333333,1.11,1.96,52.409,24.13612,8651.511,68.0,1.081,1.038,-63.32,0
54,55,539.2686,738.3831,354.5826993,42.6314969,33817.48,102.6096,1.2666666666666666,1.12,1.98,51.3876,24.13602,5457.389,56.0,1.128,1.022,-32.03,0
143,144,509.8058,56.4464,354.5826702,42.6315416,63675.61,104.7733,0.012666666666666666,1.666,3.18,62.47629,24.64062,6151.378,123.0,1.93,1.312,-85.67,0
167,168,473.0162,106.3777,354.5825907,42.6315369,65520.63,103.6197,0.12666666666666668,1.428,2.86,58.99563,24.35638,7718.203,76.0,1.385,1.148,-35.92,0
51,52,541.6608,736.8786,354.5827511,42.6315452,66189.09,102.8306,1.273,1.352,2.84,51.87155,24.14956,8603.366,83.0,1.4,1.032,-37.46,0
45,46,544.7086,734.6613,354.5825738,42.6315053,65403.14,102.5472,1.2793333333333332,1.376,2.54,51.76594,24.09577,7831.546,92.0,1.501,1.111,-85.71,0
57,58,547.3202,732.6153,354.5826731,42.6315604,65621.27,101.8252,1.2856666666666667,1.295,2.9,51.26488,23.95999,8635.12,73.0,1.324,0.986,-28.24,0
57,58,550.3171,730.7362,354.5827026,42.631496,65197.16,102.3608,1.2919999999999998,1.166,2.21,51.38795,24.05196,11536.31,67.0,1.182,0.957,-29.02,0
57,58,553.3333,728.7582,354.5827303,42.6315149,65637.9,102.3654,1.2983333333333333,1.247,2.75,51.48478,24.07005,9633.051,65.0,1.254,0.951,-26.15,0
59,60,556.3874,726.8115,354.5827319,42.631525,65322.71,102.0772,1.3046666666666666,1.234,2.52,51.77137,24.0193,10907.8,73.0,1.275,0.953,-31.77,0
58,59,559.5177,724.5239,354.5826833,42.6315107,66197.38,102.266,1.311,1.281,2.88,51.50776,24.00426,10172.6,71.0,1.312,0.964,-29.34,0
60,61,562.555,722.7771,354.58275,42.6315461,65310.66,101.8335,1.3173333333333332,1.241,2.8,51.52179,23.93652,9952.799,71.0,1.284,0.929,-32.52,0
57,58,565.8349,720.6604,354.5827284,42.6315561,65581.97,102.3938,1.3236666666666665,1.269,2.64,51.34508,24.07248,9392.957,74.0,1.319,0.948,-31.01,0
58,59,568.8892,718.7442,354.5828013,42.6315633,65320.17,102.1001,1.33,1.353,2.92,51.52491,23.98645,9310.863,74.0,1.417,0.972,-36.0,0
167,168,471.0003,109.1832,354.5825785,42.6315283,65945.47,103.4618,0.133,1.441,2.92,58.76538,24.35806,7367.111,84.0,1.472,1.112,-43.72,0
59,60,572.0182,716.6553,354.5827537,42.6315342,65029.62,102.0138,1.3363333333333332,1.247,2.73,51.46498,23.9789,9203.229,78.0,1.263,0.99,-31.4,0
57,58,575.2548,714.8052,354.5827597,42.6315469,65446.5,101.8782,1.3426666666666665,1.284,2.82,51.22327,23.95549,10151.5,86.0,1.333,1.017,-39.28,0
57,58,578.4876,712.8501,354.5827228,42.6314972,65615.17,102.2662,1.349,1.246,2.54,51.49787,24.02974,9894.695,75.0,1.272,0.971,-27.74,0
62,63,581.6074,710.8134,354.5827189,42.6316323,65095.17,102.1294,1.3553333333333333,1.224,2.7,51.38683,24.0401,9367.324,69.0,1.276,0.91,-37.25,0
58,59,584.8082,708.7316,354.5827695,42.6315213,66178.16,102.1735,1.3616666666666666,1.236,2.25,51.18076,24.02918,11304.42,75.0,1.353,0.959,-39.83,0
60,61,588.1044,706.7255,354.5827284,42.6315376,65423.26,102.0906,1.3679999999999999,1.225,2.69,51.33381,23.97577,10866.8,79.0,1.282,0.952,-32.86,0
59,60,591.4022,704.8788,354.5827314,42.6315174,64793.5,102.0173,1.3743333333333332,1.237,2.5,51.23787,24.0052,10165.28,70.0,1.248,0.944,-25.6,0
57,58,594.6262,702.8134,354.5827439,42.6315337,64897.18,102.2703,1.3806666666666667,1.289,2.9,51.41314,24.03918,8945.447,75.0,1.322,0.951,-31.1,0
70,71,597.8961,700.8909,354.5826913,42.6315182,65424.16,102.1601,1.3869999999999998,1.263,2.51,51.48403,23.99209,10445.99,74.0,1.291,0.953,-19.92,0
59,60,601.5946,698.9434,354.5827323,42.6315424,65028.35,102.1058,1.3933333333333333,1.31,2.88,51.28198,24.01326,10213.52,72.0,1.361,0.918,-22.71,0
167,168,468.969,112.015,354.5826533,42.6315563,66276.57,103.7059,0.13933333333333334,1.392,2.69,57.94723,24.38095,8499.962,77.0,1.319,1.145,-42.13,0
67,68,605.1576,696.9688,354.5827345,42.631497,65198.85,102.5015,1.3996666666666666,1.292,3.14,51.15546,24.08503,9362.732,79.0,1.313,0.967,-36.48,0
58,59,608.5627,694.9443,354.5827831,42.6315436,65267.96,102.1401,1.406,1.316,2.72,51.46837,24.01708,9432.758,94.0,1.501,1.08,-42.26,0
57,58,611.7041,692.9522,354.5827192,42.6315106,65307.02,101.8232,1.4123333333333332,1.306,2.5,50.99107,23.90031,10365.07,72.0,1.338,0.991,-35.99,0
63,64,615.2545,690.7843,354.5827116,42.6315024,65654.2,101.7399,1.4186666666666665,1.233,2.52,51.0447,23.91875,11153.55,71.0,1.258,0.953,-28.29,0
62,63,618.4474,688.941,354.582716,42.6315137,65489.48,101.8615,1.425,1.21,2.52,50.62493,23.94734,10345.95,78.0,1.29,0.958,-36.1,0
58,59,621.9261,686.5184,354.5826955,42.6315296,65072.75,102.2259,1.4313333333333333,1.239,2.48,50.83319,23.99907,8650.266,74.0,1.274,1.007,-32.08,0
57,58,625.9186,684.4277,354.5826886,42.6315037,65351.87,102.0602,1.4376666666666664,1.139,2.08,51.38409,24.00255,10475.88,73.0,1.141,0.989,-32.65,0
65,66,629.1674,682.6533,354.5827125,42.6315151,65284.27,102.1166,1.444,1.181,2.57,50.92241,24.0073,11584.86,67.0,1.229,0.913,-16.39,0
57,58,632.6486,680.5791,354.5828225,42.6316206,65919.98,102.1753,1.4503333333333333,1.432,3.77,50.4273,24.0126,8421.0,75.0,1.492,0.922,-31.21,0
58,59,636.2567,678.8282,354.5827103,42.6315219,65524.41,101.7695,1.4566666666666668,1.372,3.66,50.81621,23.92148,7885.618,75.0,1.413,0.943,-21.09,0
170,171,466.9514,114.5293,354.5826252,42.6314905,65776.1,103.7544,0.14566666666666664,1.4,2.76,58.79395,24.37512,8458.547,79.0,1.405,1.117,-42.24,0
61,62,639.7028,676.8286,354.5825736,42.6315354,65841.39,101.9799,1.4629999999999999,1.3,3.21,51.03863,23.98366,8666.055,79.0,1.349,0.97,-27.57,0
57,58,643.2488,675.073,354.5826992,42.6315577,65583.38,101.8747,1.4693333333333332,1.225,2.44,50.54699,23.93352,10751.55,76.0,1.256,0.953,-25.21,0
65,66,646.6811,672.9921,354.582696,42.6315249,64741.54,102.1198,1.4756666666666667,1.262,2.72,51.07314,24.03358,10182.72,72.0,1.314,0.904,-22.68,0
62,63,650.3031,671.04,354.5827075,42.6314934,65478.11,102.1307,1.482,1.28,2.67,51.18106,24.00638,9159.847,74.0,1.299,0.97,-32.67,0
59,60,653.3854,669.0105,354.5826879,42.6315127,65495.52,101.7819,1.4883333333333333,1.235,2.46,50.78977,23.94556,11220.85,75.0,1.268,0.949,-18.53,0
63,64,657.2007,667.3539,354.5827113,42.6315209,65912.67,101.7731,1.4946666666666666,1.204,2.57,51.02926,23.94773,9292.173,71.0,1.237,0.952,-24.97,0
64,65,660.4591,665.5062,354.5826962,42.6314993,65355.66,101.5968,1.501,1.122,2.59,51.12554,23.88089,10644.92,71.0,1.218,0.924,-20.54,0
67,68,664.3643,663.818,354.5827369,42.6315044,65374.75,102.2499,1.5073333333333332,1.271,2.8,51.20745,24.0344,10466.68,75.0,1.358,0.934,-25.92,0
70,71,667.7869,661.7609,354.582725,42.6315033,65245.18,101.645,1.5136666666666665,1.231,2.59,50.98878,23.89643,10174.87,69.0,1.27,0.914,-24.39,0
61,62,671.5503,659.6833,354.5826862,42.6315041,65276.73,102.1526,1.52,1.36,3.5,51.16203,24.01152,7822.187,75.0,1.383,0.986,-30.72,0
178,179,464.6335,117.3888,354.5825971,42.6315506,65199.36,103.6634,0.15199999999999997,1.336,2.53,58.62577,24.35802,8724.692,73.0,1.35,1.075,-44.4,0
68,69,674.7527,658.0616,354.5826915,42.6315009,65328.12,101.579,1.5263333333333333,1.19,2.41,51.42666,23.8767,12594.7,79.0,1.219,0.937,-18.78,0
62,63,678.2286,656.2789,354.5826985,42.6315069,65367.98,101.9444,1.5326666666666666,1.273,3.06,51.00759,23.97955,9627.163,74.0,1.314,0.96,-21.04,0
65,66,681.6818,654.7853,354.5826971,42.6315167,65900.28,101.8901,1.539,1.203,2.25,51.28857,23.97102,11147.93,78.0,1.29,0.965,-25.02,0
55,56,685.6363,652.8011,354.5828651,42.6317122,65606.93,101.5135,1.5453333333333332,1.636,5.12,51.05021,23.88242,7844.178,85.0,1.802,0.969,-19.29,0
51,52,586.7189,707.2877,354.5826826,42.6314931,53924.54,102.385,1.5516666666666667,1.134,2.25,51.50699,24.04067,9375.955,68.0,1.252,0.949,-28.89,0
